manufacturer,device,Network_Technology,Misc_Price,Platform_GPU,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_chipset_manufacturer,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
apple,apple_iphone_6_plus,GSM / CDMA / HSPA / EVDO / LTE,About 420 EUR,PowerVR GX6450 (quad-core graphics),2014,1,2915,0,158.1,77.8,172,0,0,1,0,0,0,0,ips lcd,60,5.5,83.4,67.8,1080,1920,401,ios,apple,2,1.4,no,128,1,8
apple,apple_ipad_10_2_(2021),GSM / HSPA / LTE,About 430 EUR,Apple GPU (4-core graphics),2021,1,8557,0,250.6,174.1,487,2,0,1,0,0,0,0,retina ips lcd,60,10.2,322,73.8,1620,2160,265,ipados,apple,6,1.8,no,256,3,8
apple,apple_iphone_5,GSM / CDMA / HSPA / EVDO / LTE,About 340 EUR,PowerVR SGX 543MP3 (triple-core graphics),2012,1,1440,0,123.8,58.6,112,0,0,1,0,0,0,0,ips lcd,60,4,44.1,60.8,640,1136,326,ios,apple,2,1.3,no,64,1,8
apple,apple_ipad_9_7_(2018),GSM / CDMA / HSPA / EVDO / LTE,About 350 EUR,PowerVR Series7XT Plus (six-core graphics),2018,1,8827,0,240,169.5,469,2,0,1,0,0,0,0,ips lcd,60,9.7,91.4,71.6,1536,2048,264,ios,apple,4,2.34,no,128,2,8
apple,apple_ipad_9_7_(2017),GSM / CDMA / HSPA / EVDO / LTE,About 390 EUR,PowerVR GT7600 (six-core graphics),2017,1,8827,0,240,169.5,469,2,0,1,0,0,0,0,ips lcd,60,9.7,91.4,71.6,1536,2048,264,ios,apple,2,1.84,no,128,2,8
apple,apple_ipad_mini_(2019),GSM / HSPA / LTE,About 450 EUR,Apple GPU (4-core graphics),2019,1,5124,0,203.2,134.8,300.5,2,0,1,0,0,0,0,ips lcd,60,7.9,193.3,70.6,1536,2048,324,ios,apple,6,1.6,no,256,3,8
apple,apple_ipad_air_(2020),GSM / HSPA / LTE,About 640 EUR,Apple GPU (4-core graphics),2020,1,7606,0,247.6,178.5,458,2,0,1,0,0,0,0,liquid retina ips lcd,60,10.9,359,81.3,1640,2360,264,ipados,apple,6,1.8,no,256,4,12
apple,apple_ipad_air,GSM / CDMA / HSPA / EVDO / LTE,About 350 EUR,PowerVR G6430 (quad-core graphics),2013,1,8600,0,240,169.5,469,0,0,1,0,0,0,0,ips lcd,60,9.7,91.4,71.6,1536,2048,264,ios,apple,2,1.3,no,128,1,5
apple,apple_ipad_10_2_(2019),GSM / CDMA / HSPA / EVDO / LTE,About 350 EUR,PowerVR Series7XT Plus (six-core graphics),2019,1,8827,0,250.6,174.1,483,2,0,1,0,0,0,0,ips lcd,60,10.2,324.6,74.4,1620,2160,264,ipados,apple,4,2.34,no,128,3,8
archos,archos_saphir_50x,GSM / HSPA / LTE,About 150 EUR,Mali-T720MP2,2018,1,4000,0,146.6,76,210,2,0,1,0,0,1,0,s-ips lcd,60,5,68.9,61.9,720,1280,294,android,mediatek,4,1.3,microsdxc,16,2,8
archos,archos_diamond_alpha,GSM / HSPA / LTE,About 350 EUR,Adreno 510,2017,1,2950,0,146.7,72.5,155,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,70.1,1080,1920,424,android,qualcomm,8,1.4,microsdxc,64,4,13
archos,archos_diamond_alpha_+,GSM / HSPA / LTE,About 400 EUR,Adreno 510,2017,1,3000,0,146.7,72.5,155,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,70.1,1080,1920,424,android,qualcomm,8,1.4,microsdxc,128,6,13
archos,archos_40_titanium,GSM / HSPA,,Mali-400,2013,1,1500,1,125,65,124,2,1,0,0,0,0,0,tft,60,4,45.5,56.1,480,800,233,android,mediatek,2,1.3,microsdhc,4,0.512,5
archos,archos_55b_cobalt,GSM / HSPA / LTE,,Adreno 304,2017,1,2600,1,155,79,188,2,1,0,0,0,1,0,ips lcd,60,5.5,83.4,68.1,720,1280,267,android,qualcomm,4,1.1,microsdxc,32,2,13
archos,archos_sense_50x,GSM / HSPA / LTE,About 170 EUR,Mali-T720,2017,1,3500,0,153,78.9,223,2,0,0,0,0,0,0,ips lcd,60,5,68.9,57.1,1080,1920,441,android,mediatek,4,1.5,microsdxc,32,3,8
archos,archos_64_xenon,GSM / HSPA,About 240 EUR,Mali-400MP2,2014,1,2800,1,170.7,90.6,232,2,0,0,0,0,0,0,ips lcd,60,6.4,112.9,73,720,1280,229,android,mediatek,4,1.3,microsdhc,4,1,8
archos,archos_50_platinum,GSM / HSPA,,Adreno 203,2013,1,2000,1,143.4,72.4,160.2,2,1,0,0,0,0,0,ips lcd,60,5,68.9,66.4,540,960,220,android,qualcomm,4,1.2,microsdhc,4,1,8
archos,archos_53_titanium,GSM / HSPA,,Mali-400,2013,1,2500,1,152.7,76.6,200,2,1,0,0,0,0,0,tft,60,5.3,77.4,66.2,480,854,185,android,mediatek,2,1.3,microsdhc,4,0.512,5
archos,archos_50_cobalt,GSM / HSPA / LTE,,Mali-T720MP2,2016,1,2000,0,141.5,71.5,135,2,0,0,1,0,1,0,ips lcd,60,5,68.9,68.1,720,1280,294,android,mediatek,4,1,microsdxc,8,1,8
archos,archos_55_cobalt_plus,GSM / HSPA / LTE,,Mali-T720MP2,2016,1,2700,0,152.5,77,130,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,71,720,1280,267,android,mediatek,4,1,microsdxc,16,2,13
archos,archos_45_helium_4g,GSM / HSPA / LTE,About 230 EUR,Adreno 305,2014,1,1850,1,135,67,140,0,0,0,1,0,0,0,ips lcd,60,4.5,57.6,63.7,480,800,207,android,qualcomm,4,1.2,microsdhc,4,1,5
archos,archos_50_helium_4g,GSM / HSPA / LTE,About 280 EUR,Adreno 305,2014,1,2000,1,145,71.5,160,0,0,0,1,0,0,0,ips lcd,60,5,68.9,66.5,720,1280,294,android,qualcomm,4,1.2,microsdhc,8,1,8
archos,archos_53_platinum,GSM / HSPA,,Adreno 203,2013,1,2800,1,153.6,78,189.9,2,1,0,0,0,0,0,ips lcd,60,5.3,77.4,64.6,540,960,208,android,qualcomm,4,1.2,microsdhc,4,1,8
archos,archos_45_platinum,GSM / HSPA,,Adreno 203,2013,1,1600,1,142.5,71.8,150,2,1,0,0,0,0,0,tft,60,4.5,55.8,54.6,540,960,245,android,qualcomm,4,1.2,microsdhc,4,1,5
archos,archos_50c_oxygen,GSM / HSPA,About 240 EUR,Mali-450MP4,2014,1,2000,1,145,69.8,140,2,0,0,0,0,0,0,ips lcd,60,5,68.9,68.1,720,1280,294,android,mediatek,8,1.7,microsdhc,8,1,8
archos,archos_50b_platinum,GSM / HSPA,,Mali-400MP2,2014,1,1900,1,146.8,73,160,2,1,0,0,0,0,0,ips lcd,60,5,68.9,64.3,540,960,220,android,mediatek,4,1.3,microsdhc,4,0.512,8
archos,archos_45c_platinum,GSM / HSPA,,Mali-400MP2,2014,1,1700,1,133,67.5,138,2,1,0,0,0,0,0,ips lcd,60,4.5,55.8,62.2,480,854,218,android,mediatek,4,1.3,microsdhc,4,0.512,5
archos,archos_40c_titanium,GSM / HSPA,,Mali-400,2014,1,1450,1,126,65,110,2,0,0,0,0,1,0,lcd,60,4,45.5,55.6,480,800,233,android,mediatek,2,1.3,microsdxc,4,0.512,5
archos,archos_50_diamond,GSM / HSPA / LTE,About 200 EUR,Adreno 405,2014,1,2700,0,146,70.4,142,2,0,0,1,0,1,0,ips lcd,60,5,69,67.4,1080,1920,440,android,qualcomm,8,1,microsdxc,16,2,16
archos,archos_50d_helium_4g,GSM / HSPA / LTE,About 140 EUR,Adreno 305,2015,1,2100,1,146,72.2,154,2,0,0,1,0,1,0,ips lcd,60,5,68.9,65.4,720,1280,294,android,qualcomm,4,1.2,microsd,8,1,13
archos,archos_diamond_s,GSM / HSPA / LTE,,Mali-T720MP3,2015,1,2300,0,145,71.5,118,2,0,0,0,0,0,0,super amoled,60,5,68.9,66.5,720,1280,294,android,mediatek,8,1.3,microsdxc,16,2,16
archos,archos_diamond_2_plus,GSM / HSPA / LTE,About 250 EUR,Mali-T860MP2,2016,1,2950,0,148.3,73.8,193,2,0,0,1,0,1,1,ips lcd,60,5.5,83.4,76.2,1080,1920,401,android,mediatek,8,1,microsdxc,64,4,20.7
archos,archos_50b_cobalt,GSM / HSPA / LTE,,Adreno 304,2017,1,2100,1,144,72,160,2,1,0,0,0,1,0,ips lcd,60,5,68.9,66.5,720,1280,294,android,qualcomm,4,1.1,microsdxc,32,2,13
archos,archos_45_titanium,GSM / HSPA,,Mali-400,2013,1,1680,1,133.8,68.2,152,2,1,0,0,0,0,0,tft,60,4.5,55.8,61.2,480,854,218,android,mediatek,2,1.3,microsdhc,4,0.512,5
archos,archos_50_oxygen,GSM / HSPA,,PowerVR SGX544MP2,2013,1,2300,1,143,70.5,130,0,0,0,1,0,0,0,ips lcd,60,5,68.9,68.4,1080,1920,441,android,mediatek,4,1.5,microsdhc,16,1,13.4
archos,archos_50_titanium,GSM / HSPA,,Mali-400,2013,1,2100,1,144.5,73.7,160,2,1,0,1,0,0,0,ips lcd,60,5,68.9,64.7,540,960,220,android,mediatek,2,1.3,microsdhc,4,0.512,5
archos,archos_diamond_plus,GSM / HSPA / LTE,,Mali-T720MP3,2015,1,2850,0,152.6,76.4,160,2,0,0,0,0,0,1,ips lcd,60,5.5,83.4,71.5,1080,1920,401,android,mediatek,8,1.3,microsdxc,16,2,16
archos,archos_50b_helium_4g,GSM / HSPA / LTE,About 150 EUR,Adreno 306,2014,1,2000,1,145,71.5,160,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66.5,720,1280,294,android,qualcomm,4,1.2,microsdxc,8,1,8
asus,asus_zenfone_2_ze551ml,GSM / HSPA / LTE,About 300 EUR,PowerVR G6430,2015,1,3000,0,152.5,77.2,170,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,70.8,1080,1920,401,android,intel,4,1.8,microsdxc,128,4,13
asus,asus_zenfone_live_(l1)_za550kl,GSM / HSPA / LTE,About 100 EUR,Adreno 308,2018,1,3000,0,147.3,71.8,140,2,0,1,0,0,1,0,ips lcd,60,5.5,78.1,73.8,720,1440,293,android,qualcomm,4,1.4,microsdxc,32,2,13
asus,asus_zenfone_3_ze552kl,GSM / HSPA / LTE,About 330 EUR,Adreno 506,2016,1,3000,0,152.6,77.4,155,2,0,1,1,0,1,1,super ips+,60,5.5,83.4,70.6,1080,1920,401,android,qualcomm,8,2,microsdxc,64,4,16
asus,asus_zenfone_3_max_zc520tl,GSM / HSPA / LTE,About 230 EUR,Mali-T720MP2,2016,1,4130,0,149.5,73.7,148,2,0,1,1,0,1,1,ips lcd,60,5.2,74.5,67.7,720,1280,282,android,mediatek,4,1.25,microsdhc,32,3,13
asus,asus_google_nexus_7,No cellular connectivity,About 150 EUR,ULP GeForce,2012,1,4325,0,198.5,120,340,0,0,0,0,0,0,0,led-backlit ips lcd,60,7,142.1,59.6,800,1280,216,android,nvidia,4,1.2,no,32,1,1.2
asus,asus_zenfone_live_(l2),GSM / HSPA / LTE,,Adreno 308Adreno 505,2019,1,3000,0,147.3,71.8,140,2,0,1,0,0,1,0,ips lcd,60,5.5,78.1,73.8,720,1440,293,android,qualcomm,8,1.4,microsdxc,32,2,13
asus,asus_zenfone_max_zc550kl,GSM / HSPA / LTE,About 170 EUR,Adreno 306,2015,1,5000,0,156,77.5,202,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,69,720,1280,267,android,qualcomm,4,1.2,microsdxc,16,2,13
asus,asus_google_nexus_7_(2013),GSM / HSPA / LTE,About 230 EUR,Adreno 320,2013,1,3950,0,200,114,290,0,0,0,1,0,0,0,led-backlit ips lcd,60,7,142.1,62.3,1200,1920,323,android,qualcomm,4,1.5,no,32,2,5
asus,asus_zenfone_3_ze520kl,GSM / HSPA / LTE,About 280 EUR,Adreno 506,2016,1,2600,0,146.9,74,144,2,0,1,1,0,1,1,super ips+,60,5.2,74.5,68.6,1080,1920,424,android,qualcomm,8,2,microsdxc,64,4,16
asus,asus_zenfone_2_laser_ze500kl,GSM / HSPA / LTE,About 210 EUR,Adreno 306,2015,1,2400,1,143.7,71.5,140,2,0,0,1,0,1,0,tft,60,5,68.9,67.1,720,1280,294,android,qualcomm,4,1.2,microsdxc,16,2,13
asus,asus_zenfone_3_max_zc553kl,GSM / HSPA / LTE,About 190 EUR,Adreno 505,2016,1,4100,0,151.4,76.2,175,2,0,1,0,0,1,1,ips lcd,60,5.5,83.4,72.3,1080,1920,401,android,qualcomm,8,1.4,microsdxc,32,4,16
asus,asus_zenfone_selfie_zd551kl,GSM / HSPA / LTE,About 280 EUR,Adreno 405,2015,1,3000,1,156.5,77.2,170,2,0,0,1,0,1,0,ips lcd,60,5.5,82.6,68.3,1080,1920,403,android,qualcomm,8,1,microsdxc,32,3,13
benq,benq_b502,GSM / HSPA,,Mali-400MP2,2014,1,1800,0,144,69.7,125,2,1,0,1,0,1,0,ips lcd,60,5,68.9,68.7,720,1280,294,android,mediatek,4,1.3,microsdhc,16,2,13
benq,benq_a3,GSM / HSPA,About 150 EUR,Adreno 203,2013,1,2000,1,133.9,66,135,0,1,0,0,0,0,0,ips lcd,60,4.5,55.8,63.2,540,960,245,android,qualcomm,4,1.2,microsdhc,4,1,8
benq,benq_f3,GSM / HSPA,About 200 EUR,PowerVR SGX544,2013,1,2100,1,131.6,66.9,119,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,63.4,540,960,245,android,mediatek,4,1.2,microsdhc,4,1,13
benq,benq_t3,GSM / HSPA / LTE,About 80 EUR,Adreno 305,2014,1,1840,0,131.9,66.7,128,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,63.5,540,960,245,android,qualcomm,4,1.2,microsdxc,4,1,8
benq,benq_f5,GSM / HSPA / LTE,About 100 EUR,Adreno 305,2014,1,2520,0,143,72.8,135,0,0,0,1,0,0,0,ips lcd,60,5,68.9,66.2,720,1280,294,android,qualcomm,4,1.2,microsdxc,16,2,13
blackberry,blackberry_priv,GSM / HSPA / LTE,About 270 EUR,Adreno 418,2015,1,3410,0,147,77.2,192,0,0,1,0,0,0,0,amoled,60,5.4,81.6,71.9,1440,2560,540,android,qualcomm,6,1.8,microsdxc,32,3,18
blackberry,blackberry_passport,GSM / HSPA / LTE,About 170 EUR,Adreno 330,2014,1,3450,0,128,90.3,196,0,0,1,0,0,0,0,ips lcd,60,4.5,65.3,56.5,1440,1440,453,blackberry,qualcomm,4,2.26,microsdxc,32,3,13
blackberry,blackberry_keyone,GSM / HSPA / LTE,About 290 EUR,Adreno 506,2017,1,3500,0,149.1,72.4,180,1,0,1,0,0,0,0,ips lcd,60,4.5,60,55.6,1080,1620,434,android,qualcomm,8,2,microsdxc,64,4,12
blackberry,blackberry_classic,GSM / HSPA / LTE,About 120 EUR,Adreno 225,2014,1,2515,0,131,72.4,177,0,0,1,0,0,0,0,ips lcd,60,3.5,38.7,40.8,720,720,294,blackberry,qualcomm,2,1.5,microsdxc,16,2,8
blackberry,blackberry_z10,GSM / CDMA / HSPA / LTE,About 120 EUR,Adreno 225,2013,1,1800,1,130,65.6,137.5,0,0,0,1,0,0,0,tft,60,4.2,50,58.9,768,1280,355,blackberry,qualcomm,2,1.5,microsdxc,16,2,8
blackberry,blackberry_q10,GSM / CDMA / HSPA / LTE,About 110 EUR,Adreno 225  (LTE version)/ PowerVR SGX544 (Non-LTE),2013,1,2100,1,119.6,66.8,139,0,0,0,1,0,0,0,super amoled,60,3.1,31,38.8,720,720,328,blackberry,snapdragon,2,1.5,microsdxc,16,2,8
blackberry,blackberry_motion,GSM / HSPA / LTE,About 390 EUR,Adreno 506,2017,1,4000,0,155.8,75.5,167,1,0,1,0,0,0,0,ips lcd,60,5.5,82.6,70.2,1080,1920,403,android,qualcomm,8,2,microsdxc,32,4,12
blackberry,blackberry_q5,GSM / HSPA / LTE,About 70 EUR,Adreno 225,2013,1,2180,0,120,66,120,0,0,0,1,0,0,0,ips lcd,60,3.1,31,39.1,720,720,328,blackberry,qualcomm,2,1.2,microsdhc,8,2,5
blackberry,blackberry_porsche_design_p_9983,GSM / HSPA / LTE,About 430 EUR,Adreno 225,2014,1,2100,1,119,67.1,140,0,0,0,1,0,0,0,ips lcd,60,3.1,31,38.8,720,720,328,blackberry,qualcomm,2,1.5,microsdxc,64,2,8
blackberry,blackberry_leap,GSM / HSPA / LTE,About 80 EUR,Adreno 225,2015,1,2800,0,144,72.8,170,0,0,0,1,0,0,0,ips lcd,60,5,68.9,65.7,720,1280,294,blackberry,qualcomm,2,1.5,microsdxc,16,2,8
blackberry,blackberry_aurora,GSM / HSPA / LTE,About 200 EUR,Adreno 308,2017,1,3000,0,152,76.8,178,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,71.4,720,1280,267,android,qualcomm,4,1.4,microsdxc,32,4,13
blackberry,blackberry_z3,GSM / HSPA,About 90 EUR,Adreno 305,2014,1,2500,0,140,72.8,164,0,0,0,1,0,0,0,ips lcd,60,5,68.9,67.6,540,960,220,blackberry,qualcomm,2,1.2,microsdhc,8,1.5,5
blackberry,blackberry_z30,GSM / HSPA / LTE,About 140 EUR,Adreno 320,2013,1,2880,0,140.7,72,170,0,0,0,1,0,0,0,super amoled,60,5,68.9,68,720,1280,294,blackberry,qualcomm,2,1.7,microsdxc,16,2,8
blackberry,blackberry_dtek50,GSM / HSPA / LTE,About 200 EUR,Adreno 405,2016,1,2610,0,147,72.5,135,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,69.9,1080,1920,424,android,qualcomm,8,1.2,microsdxc,16,3,13
blackberry,blackberry_dtek60,GSM / HSPA / LTE,About 250 EUR,Adreno 530,2016,1,3000,0,153.9,75.4,165,0,0,1,0,0,0,0,amoled,60,5.5,83.4,71.9,1440,2560,534,android,qualcomm,4,1.6,microsdxc,32,4,21
blackberry,blackberry_porsche_design_p_9982,GSM / HSPA / LTE,About 390 EUR,Adreno 225,2013,1,1800,1,131,65.6,140,0,0,0,1,0,0,0,ips lcd,60,4.2,50,58.4,768,1280,355,blackberry,qualcomm,2,1.5,microsdxc,64,2,8
blackberry,blackberry_playbook,No cellular connectivity,About 120 EUR,PowerVR SGX540,2010,1,5300,0,194,130,425,0,0,0,0,0,0,0,tft,60,7,137.9,54.7,600,1024,170,blackberry,ti,2,1,no,64,1,5
blackview,blackview_mega_1,GSM / HSPA / LTE,,Mali-G57 MC2,2024,1,8800,0,268.7,169,528,2,0,1,0,0,1,1,ips lcd,120,11.5,376.4,82.9,1200,2000,203,android,mediatek,8,2,microsdxc,256,12,50
blackview,blackview_tab_16,GSM / HSPA / LTE,About 170 EUR,Mali-G57 MP1,2023,1,7680,0,260.1,164.7,533,2,0,1,0,0,1,1,ips lcd,60,11,344.4,80.4,1200,2000,212,android,unisoc,8,1.8,microsdxc,256,8,13
blackview,blackview_tab_18,GSM / HSPA / LTE,,Mali-G57 MC2,2023,1,8800,0,277.6,173.2,632,2,0,1,0,0,1,1,ips lcd,60,12,409.9,85.2,1200,2000,194,android,mediatek,8,2,microsdxc,256,12,16
blackview,blackview_active_8_pro,GSM / CDMA / HSPA / LTE,About 220 EUR,Mali-G57 MC2,2023,1,22000,0,256.3,165.8,976,2,0,1,0,0,1,1,ips lcd,60,10.36,305.5,71.9,1200,2000,225,android,mediatek,8,2,microsdxc,256,8,48
blackview,blackview_tab_60,GSM / HSPA / LTE,,Mali-G57 MP1,2023,1,6050,0,211.7,124.4,338,2,0,1,0,0,1,1,ips lcd,60,8.68,13.9,81.2,800,1340,180,android,unisoc,8,1.6,microsdxc,128,6,8
blackview,blackview_tab_15,GSM / HSPA / LTE,About 230 EUR,Mali-G52 MP2,2022,1,8280,0,246.4,161.5,525,2,0,1,0,0,1,1,ips lcd,60,10.5,319.7,80.3,1200,1920,216,android,unisoc,8,1.8,microsdxc,128,8,13
blackview,blackview_tab_8,GSM / HSPA / LTE,About 150 EUR,IMG8322,2020,1,6580,0,243.6,162.4,600,2,0,1,0,0,1,0,ips lcd,60,10.1,95.8,74.8,1200,1920,224,android,unisoc,8,1.2,microsdxc,64,4,13
blackview,blackview_tab_12_pro,GSM / HSPA / LTE,About 160 EUR,Mali-G57 MP1,2023,1,6580,0,238.5,157.5,430,2,0,1,0,0,1,1,ips lcd,60,10.1,95.8,78.7,1200,1920,224,android,unisoc,8,1.6,microsdxc,128,8,13
blackview,blackview_tab_12,GSM / HSPA / LTE,About 160 EUR,IMG8322,2022,1,6580,0,238.5,157.5,430,2,0,1,0,0,1,0,ips lcd,60,10.1,95.8,78.7,1200,1920,224,android,unisoc,8,1.2,microsdxc,64,4,13
blackview,blackview_tab_7,GSM / HSPA / LTE,About 140 EUR,PowerVR GE8300,2022,1,6580,0,241.3,160,536,2,0,1,0,0,1,1,ips lcd,60,10.1,95.8,76.6,800,1280,149,android,unisoc,4,1.8,microsdxc,32,3,5
blackview,blackview_tab_10,GSM / HSPA / LTE,About 180 EUR,PowerVR GE8320,2021,1,7480,0,243,162,523,2,0,1,0,0,1,0,ips lcd,60,10.1,95.8,75.1,1200,1920,224,android,mediatek,8,2,microsdxc,64,4,13
blackview,blackview_tab_6,GSM / HSPA / LTE,About 120 EUR,PowerVR GE8300,2021,1,5580,0,207.6,124,365,2,0,1,0,0,1,0,ips lcd,60,8,185.6,72.1,800,1280,189,android,unisoc,4,1.8,microsdxc,32,3,5
blu,blu_view_3,GSM / HSPA / LTE,About 50 EUR,PowerVR GE8320,2021,1,3400,0,160.2,76.7,178,0,0,1,0,0,0,0,ips lcd,60,6,92.9,75.6,720,1440,268,android,mediatek,8,2,microsdxc,32,3,13
blu,blu_view_2,GSM / HSPA / LTE,,PowerVR GE8320,2020,1,3000,1,153.7,71,162,0,0,1,0,0,0,0,ips lcd,60,5.5,78.1,71.5,720,1440,293,android,mediatek,8,2,microsdxc,32,2,13
blu,blu_c5l_max,GSM / HSPA / LTE,,Mali-T820 MP1,2021,1,2000,1,159.5,76.5,174,0,0,1,0,0,0,0,ips lcd,60,5.7,83.8,68.7,480,960,188,android,unisoc,4,1.4,microsdxc,32,2,5
blu,blu_vivo_8,GSM / HSPA / LTE,About 250 EUR,Mali-T860MP2,2017,1,4010,0,154.5,76.5,180,2,0,1,1,0,1,0,ips lcd,60,5.5,83.4,70.6,1080,1920,401,android,mediatek,8,1,microsdxc,64,4,13
blu,blu_vivo_one_plus,GSM / HSPA / LTE,About 160 EUR,PowerVR GE8100,2018,1,4000,0,164.8,76.7,173,2,0,1,1,0,1,0,ips lcd,60,6,92.9,73.5,720,1440,268,android,mediatek,4,1.3,microsdxc,16,2,13
blu,blu_vivo_6,GSM / HSPA / LTE,,Mali-T860MP2,2016,1,3130,0,154.3,74.9,170,2,0,1,1,0,1,1,ips lcd,60,5.5,83.4,72.2,1080,1920,401,android,mediatek,8,1,microsdxc,64,4,13
bq,bq_aquaris_x,GSM / HSPA / LTE,About 290 EUR,Adreno 506,2017,1,3100,0,146.5,72.7,153,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,70,1080,1920,424,android,qualcomm,8,2.2,microsdxc,32,3,16
bq,bq__aquaris_m10,No cellular connectivity,About 230 EUR,Mali-T720MP2,2015,1,7280,0,246,171,470,0,0,0,0,0,0,0,ips lcd,60,10.1,95.8,70.3,800,1280,149,android,mediatek,4,1.3,microsdxc,16,2,5
bq,bq_aquaris_x_pro,GSM / HSPA / LTE,About 370 EUR,Adreno 506,2017,1,3100,0,146.5,72.7,158,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,70,1080,1920,424,android,qualcomm,8,2.2,microsdxc,128,4,12
bq,bq_aquaris_x5_plus,GSM / HSPA / LTE,About 300 EUR,Adreno 510,2016,1,3200,0,145,70,145,2,0,1,0,0,1,0,ips lcd,60,5,68.9,67.9,1080,1920,441,android,qualcomm,8,1.4,microsdxc,32,3,16
bq,bq_aquaris_x5,GSM / HSPA / LTE,About 230 EUR,Adreno 306,2015,1,2900,0,144.4,70.5,148,2,0,1,0,0,1,0,ips lcd,60,5,68.9,67.7,720,1280,294,android,qualcomm,4,1.4,microsdhc,32,3,13
bq,bq_aquaris_u,GSM / HSPA / LTE,About 190 EUR,Adreno 505,2016,1,3080,0,145,71.5,140,2,0,1,0,0,1,1,ips lcd,60,5,68.9,66.5,720,1280,294,android,qualcomm,8,1.4,microsdxc,16,2,13
bq,bq_aquaris_m5,GSM / HSPA / LTE,About 260 EUR,Adreno 405,2015,1,3120,0,143,69.4,144,2,0,0,1,0,1,0,ips lcd,60,5,68.9,69.4,1080,1920,441,android,qualcomm,8,1,microsdxc,32,3,13
bq,bq_aquaris_e5s,GSM / HSPA / LTE,About 210 EUR,Adreno 306,2015,1,2850,0,143.2,72.2,139,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66.7,720,1280,294,android,qualcomm,4,1.4,microsd,16,2,13
bq,bq_aquaris_u2_lite,GSM / HSPA / LTE,About 170 EUR,Adreno 308,2017,1,3100,0,148.1,72.9,155,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,69,720,1280,282,android,qualcomm,4,1.4,microsdxc,16,2,8
bq,bq_aquaris_v,GSM / HSPA / LTE,About 210 EUR,Adreno 505,2017,1,3100,0,148.1,73,165,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,68.9,720,1280,282,android,qualcomm,8,1.4,microsdxc,64,4,12
bq,bq_aquaris_u_plus,GSM / HSPA / LTE,About 220 EUR,Adreno 505,2016,1,3050,0,143.2,72.2,139,2,0,1,0,0,1,1,ips lcd,60,5,68.9,66.7,720,1280,294,android,qualcomm,8,1.4,microsdxc,32,3,16
bq,bq_aquaris_v_plus,GSM / HSPA / LTE,About 260 EUR,Adreno 505,2017,1,3400,0,152.3,76.7,183,2,0,1,0,0,1,1,ips lcd,60,5.5,83.4,71.4,1080,1920,401,android,qualcomm,8,1.4,microsdxc,64,4,12
bq,bq_aquaris_u2,GSM / HSPA / LTE,About 190 EUR,Adreno 505,2017,1,3100,0,148.1,72.9,155,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,69,720,1280,282,android,qualcomm,8,1.4,microsdxc,32,3,13
bq,bq_aquaris_vs_plus,GSM / HSPA / LTE,About 230 EUR,Adreno 505,2018,1,3400,0,152.3,76.7,183,2,0,1,0,0,1,1,ips lcd,60,5.5,83.4,71.4,1080,1920,401,android,qualcomm,8,1.4,microsdxc,64,4,12
bq,bq_aquaris_m5_5,GSM / HSPA / LTE,About 300 EUR,Adreno 405,2015,1,3620,0,151.8,75.5,162,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,72.8,1080,1920,401,android,qualcomm,8,1,microsdxc,32,3,13
bq,bq_aquaris_u_lite,GSM / HSPA / LTE,About 160 EUR,Adreno 308,2016,1,3080,0,145,71.5,140,2,0,1,0,0,1,1,ips lcd,60,5,68.9,66.5,720,1280,294,android,qualcomm,4,1.4,microsdxc,16,2,8
bq,bq_aquaris_m4_5,GSM / HSPA / LTE,About 180 EUR,Mali-T720MP2,2015,1,2470,0,131.8,63.5,115,2,0,0,1,0,1,0,ips lcd,60,4.5,55.8,66.7,540,960,245,android,mediatek,4,1,microsdxc,16,2,8
bq,bq_aquaris_vs,GSM / HSPA / LTE,About 190 EUR,Adreno 505,2018,1,3100,0,148.1,73,165,2,0,1,0,0,1,1,ips lcd,60,5.2,74.5,68.9,720,1280,282,android,qualcomm,8,1.4,microsdxc,64,4,12
